기관코드,전체기관명,최하위기관명,대표기관코드,기관유형,폐지구분,등록자
7569071,"경기도교육청 경기도안양과천교육지원청 임곡중학교","임곡중학교",7569000,"중학교 중학교(본교) 공립",현존,
7569072,"경기도교육청 경기도안양과천교육지원청 평촌중학교","평촌중학교",7569000,"중학교 중학교(본교) 공립",현존,
7569073,"경기도교육청 경기도안양과천교육지원청 호계중학교","호계중학교",7569000,"중학교 중학교(본교) 공립",현존,
7569074,"경기도교육청 경기도안양과천교육지원청 호성중학교","호성중학교",7569000,"중학교 중학교(본교) 공립",현존,
7569075,"경기도교육청 경기도안양과천교육지원청 성문중학교","성문중학교",7569000,"중학교 중학교(본교) 사립",현존,
7569076,"경기도교육청 경기도안양과천교육지원청 신성중학교","신성중학교",7569000,"중학교 중학교(본교) 사립",현존,
7569077,"경기도교육청 경기도안양과천교육지원청 안양여자중학교","안양여자중학교",7569000,"중학교 중학교(본교) 사립",현존,
7569110,"경기도교육청 경기도안양과천교육지원청 근명중학교","근명중학교",7569000,"중학교 중학교(본교) 사립",현존,
7569192,"경기도교육청 경기도안양과천교육지원청 박달중학교","박달중학교",7569000,"중학교 중학교(본교) 공립",현존,
7569217,"경기도교육청 경기도안양과천교육지원청 과천율목중학교","과천율목중학교",7569000,"중학교 중학교(본교) 공립",현존,
7581010,"경기도교육청 경기도부천교육지원청 계남중학교","계남중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581011,"경기도교육청 경기도부천교육지원청 내동중학교","내동중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581012,"경기도교육청 경기도부천교육지원청 덕산중학교","덕산중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581013,"경기도교육청 경기도부천교육지원청 부명중학교","부명중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581014,"경기도교육청 경기도부천교육지원청 부인중학교","부인중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581015,"경기도교육청 경기도부천교육지원청 부일중학교","부일중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581016,"경기도교육청 경기도부천교육지원청 부천남중학교","부천남중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581017,"경기도교육청 경기도부천교육지원청 부천동여자중학교","부천동여자중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581018,"경기도교육청 경기도부천교육지원청 부천동중학교","부천동중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581019,"경기도교육청 경기도부천교육지원청 부천부곡중학교","부천부곡중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581020,"경기도교육청 경기도부천교육지원청 부천부흥중학교","부천부흥중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581023,"경기도교육청 경기도부천교육지원청 부천여월중학교","부천여월중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581024,"경기도교육청 경기도부천교육지원청 부천여자중학교","부천여자중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581025,"경기도교육청 경기도부천교육지원청 부천일신중학교","부천일신중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581026,"경기도교육청 경기도부천교육지원청 부천중학교","부천중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581027,"경기도교육청 경기도부천교육지원청 상도중학교","상도중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581028,"경기도교육청 경기도부천교육지원청 상동중학교","상동중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581029,"경기도교육청 경기도부천교육지원청 상일중학교","상일중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581030,"경기도교육청 경기도부천교육지원청 석천중학교","석천중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581031,"경기도교육청 경기도부천교육지원청 성곡중학교","성곡중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581032,"경기도교육청 경기도부천교육지원청 성주중학교","성주중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581033,"경기도교육청 경기도부천교육지원청 소사중학교","소사중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581034,"경기도교육청 경기도부천교육지원청 심원중학교","심원중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581035,"경기도교육청 경기도부천교육지원청 역곡중학교","역곡중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581036,"경기도교육청 경기도부천교육지원청 중원중학교","중원중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581037,"경기도교육청 경기도부천교육지원청 중흥중학교","중흥중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581038,"경기도교육청 경기도부천교육지원청 소명여자중학교","소명여자중학교",7581000,"중학교 중학교(본교) 사립",현존,
7581039,"경기도교육청 경기도부천교육지원청 진영중학교","진영중학교",7581000,"중학교 기타중학교과정 사립",현존,
7581149,"경기도교육청 경기도부천교육지원청 까치울중학교","까치울중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581150,"경기도교육청 경기도부천교육지원청 수주중학교","수주중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581151,"경기도교육청 경기도부천교육지원청 원미중학교","원미중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581155,"경기도교육청 경기도부천교육지원청 진영중학교(2년제)","진영중학교(2년제)",7581000,"중학교 기타중학교과정 사립",현존,
7581258,"경기도교육청 경기도부천교육지원청 옥길중학교","옥길중학교",7581000,"중학교 중학교(본교) ",현존,
7581267,"경기도교육청 경기도부천교육지원청 도당중학교","도당중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581289,"경기도교육청 경기도부천교육지원청 범박중학교","범박중학교",7581000,"중학교 중학교(본교) 공립",현존,
7581293,"경기도교육청 경기도부천교육지원청 옥길새길중학교","옥길새길중학교",7581000,"중학교 중학교(본교) 공립",현존,
7591003,"경기도교육청 경기도광명교육지원청 가림중학교","가림중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591004,"경기도교육청 경기도광명교육지원청 광남중학교","광남중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591005,"경기도교육청 경기도광명교육지원청 광명북중학교","광명북중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591006,"경기도교육청 경기도광명교육지원청 광명중학교","광명중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591007,"경기도교육청 경기도광명교육지원청 광문중학교","광문중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591008,"경기도교육청 경기도광명교육지원청 소하중학교","소하중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591009,"경기도교육청 경기도광명교육지원청 안서중학교","안서중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591010,"경기도교육청 경기도광명교육지원청 철산중학교","철산중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591011,"경기도교육청 경기도광명교육지원청 충현중학교","충현중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591012,"경기도교육청 경기도광명교육지원청 하안중학교","하안중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591013,"경기도교육청 경기도광명교육지원청 하안북중학교","하안북중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591094,"경기도교육청 경기도광명교육지원청 광명중학교부설방송통신중학교","광명중학교부설방송통신중학교",7591000,"중학교 중학교(본교) 공립",현존,
7591099,"경기도교육청 경기도광명교육지원청 빛가온중학교","빛가온중학교",7591000,"중학교 중학교(본교) ",현존,
7602005,"경기도교육청 경기도동두천양주교육지원청 고암중학교","고암중학교",7602000,"중학교 중학교(본교) ",현존,
7602013,"경기도교육청 경기도동두천양주교육지원청 남문중학교","남문중학교",7602000,"중학교 중학교(본교) ",현존,
7602014,"경기도교육청 경기도동두천양주교육지원청 덕계중학교","덕계중학교",7602000,"중학교 중학교(본교) ",현존,
7602019,"경기도교육청 경기도동두천양주교육지원청 덕정중학교","덕정중학교",7602000,"중학교 중학교(본교) ",현존,
7602022,"경기도교육청 경기도동두천양주교육지원청 덕현중학교","덕현중학교",7602000,"중학교 중학교(본교) ",현존,
7602028,"경기도교육청 경기도동두천양주교육지원청 동두천여자중학교","동두천여자중학교",7602000,"중학교 중학교(본교) ",현존,
7602029,"경기도교육청 경기도동두천양주교육지원청 동두천중앙중학교","동두천중앙중학교",7602000,"중학교 중학교(본교) ",현존,
7602030,"경기도교육청 경기도동두천양주교육지원청 동두천중학교","동두천중학교",7602000,"중학교 중학교(본교) ",현존,
7602046,"경기도교육청 경기도동두천양주교육지원청 삼숭중학교","삼숭중학교",7602000,"중학교 중학교(본교) ",현존,
7602052,"경기도교육청 경기도동두천양주교육지원청 생연중학교","생연중학교",7602000,"중학교 중학교(본교) ",현존,
